2024-12-08 23:16:45.506 | INFO     | __main__:run_server:295 - Starting MCP server basic-memory with database sqlite+aiosqlite:///./projects/basic-memory.db
    results = await func(req.params.name, (req.params.arguments or {}))
                    │    │   │      │      │   │      └ {'relations': [{'fromId': 'Basic_Memory_Obsidian_Integration', 'toId': 'basic-memory', 'relationType': 'extends'}, {'fromId':...
                    │    │   │      │      │   └ CallToolRequestParams(name='create_relations', arguments={'relations': [{'fromId': 'Basic_Memory_Obsidian_Integration', 'toId...
                    │    │   │      │      └ CallToolRequest(method='tools/call', params=CallToolRequestParams(name='create_relations', arguments={'relations': [{'fromId'...
                    │    │   │      └ 'create_relations'
                    │    │   └ CallToolRequestParams(name='create_relations', arguments={'relations': [{'fromId': 'Basic_Memory_Obsidian_Integration', 'toId...
                    │    └ CallToolRequest(method='tools/call', params=CallToolRequestParams(name='create_relations', arguments={'relations': [{'fromId'...
                    └ <function MemoryServer.register_handlers.<locals>.handle_call_tool at 0x1182118a0>

  File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/mcp/server.py", line 268, in handle_call_tool
    result = [await TOOL_HANDLERS[tool_name](service, arguments)]
                    │             │          │        └ {'relations': [{'fromId': 'Basic_Memory_Obsidian_Integration', 'toId': 'basic-memory', 'relationType': 'extends'}, {'fromId':...
                    │             │          └ <basic_memory.services.memory_service.MemoryService object at 0x11834e720>
                    │             └ 'create_relations'
                    └ {'create_entities': <function handle_create_entities at 0x118211940>, 'search_nodes': <function handle_search_nodes at 0x1182...

  File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/mcp/server.py", line 146, in handle_create_relations
    created = await service.create_relations(input_args.relations)
                    │       │                │          └ [RelationIn(from_id='Basic_Memory_Obsidian_Integration', to_id='basic-memory', relation_type='extends', context=None), Relati...
                    │       │                └ CreateRelationsInput(relations=[RelationIn(from_id='Basic_Memory_Obsidian_Integration', to_id='basic-memory', relation_type='...
                    │       └ <function MemoryService.create_relations at 0x118212d40>
                    └ <basic_memory.services.memory_service.MemoryService object at 0x11834e720>

> File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/services/memory_service.py", line 90, in create_relations
    from_entity = await read_entity_file(self.entities_path, relation.from_id)
                        │                │    │              │        └ 'Basic_Memory_Obsidian_Integration'
                        │                │    │              └ RelationIn(from_id='Basic_Memory_Obsidian_Integration', to_id='basic-memory', relation_type='extends', context=None)
                        │                │    └ PosixPath('/Users/phernandez/.basic-memory/projects/default/entities')
                        │                └ <basic_memory.services.memory_service.MemoryService object at 0x11834e720>
                        └ <function read_entity_file at 0x118210680>

  File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/fileio.py", line 103, in read_entity_file
    raise EntityNotFoundError(f"Entity file not found: {entity_id}")
          │                                             └ 'Basic_Memory_Obsidian_Integration'
          └ <class 'basic_memory.fileio.EntityNotFoundError'>

basic_memory.fileio.EntityNotFoundError: Entity file not found: Basic_Memory_Obsidian_Integration
2024-12-09 21:35:36.441 | ERROR    | __main__:handle_call_tool:276 - Entity not found in create_relations: Entity file not found: Basic_Memory_Obsidian_Integration
2024-12-09 21:35:44.636 | DEBUG    | __main__:handle_call_tool:260 - Handling tool call: search_nodes with args: {'query': 'Basic_Memory_Obsidian_Integration'}
2024-12-09 21:35:44.638 | DEBUG    | basic_memory.repository:__init__:21 - Initialized EntityRepository for Entity
2024-12-09 21:35:44.638 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'name', 'entity_type', 'description', 'references', 'created_at', 'updated_at']
2024-12-09 21:35:44.638 | DEBUG    | basic_memory.repository.entity_repository:__init__:17 - Initialized EntityRepository
2024-12-09 21:35:44.638 | DEBUG    | basic_memory.repository:__init__:21 - Initialized ObservationRepository for Observation
2024-12-09 21:35:44.638 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'entity_id', 'content', 'created_at', 'context']
2024-12-09 21:35:44.638 | DEBUG    | basic_memory.repository:__init__:21 - Initialized RelationRepository for Relation
2024-12-09 21:35:44.638 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'from_id', 'to_id', 'relation_type', 'created_at', 'context']
2024-12-09 21:35:44.638 | DEBUG    | basic_memory.services.entity_service:__init__:23 - Initialized EntityService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-09 21:35:44.639 | DEBUG    | basic_memory.services.memory_service:__init__:30 - Initialized MemoryService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-09 21:35:44.639 | DEBUG    | __main__:handle_search_nodes:89 - Searching nodes with query: Basic_Memory_Obsidian_Integration
2024-12-09 21:35:44.639 | DEBUG    | basic_memory.services.memory_service:search_nodes:173 - Searching nodes with query: Basic_Memory_Obsidian_Integration
2024-12-09 21:35:44.639 | DEBUG    | basic_memory.services.entity_service:search:27 - Searching entities with query: Basic_Memory_Obsidian_Integration
2024-12-09 21:35:44.639 | DEBUG    | basic_memory.repository.entity_repository:search:78 - Searching entities with query: Basic_Memory_Obsidian_Integration
2024-12-09 21:35:44.650 | DEBUG    | basic_memory.repository.entity_repository:search:95 - Found 1 matching entities
2024-12-09 21:35:44.650 | DEBUG    | basic_memory.services.entity_service:search:30 - Found 1 matches
2024-12-09 21:35:44.650 | DEBUG    | basic_memory.services.memory_service:search_nodes:176 - Found 1 matches for 'Basic_Memory_Obsidian_Integration'
2024-12-09 21:35:44.650 | DEBUG    | __main__:handle_search_nodes:92 - Found 1 matches for query 'Basic_Memory_Obsidian_Integration'
2024-12-09 21:35:44.650 | DEBUG    | __main__:create_response:51 - Creating MCP response from SearchNodesResponse
2024-12-09 21:35:44.650 | DEBUG    | __main__:create_response:60 - Created response: type='resource' resource=TextResourceContents(uri=AnyUrl('basic-memory://response'), mimeType='application/vnd.basic-memory+json', text='{"matches":[{"id":"20241210-basic_memory_obsidian_integration","name":"Basic_Memory_Obsidian_Integration","entity_type":"design_document","observations":[{"content":"Enables seamless integration between basic-memory and Obsidian knowledge management","context":null,"id":1129},{"content":"Uses Obsidian-compatible markdown formatting","context":null,"id":1130},{"content":"Entity files include frontmatter metadata (type, created, updated, description, tags)","context":null,"id":1131},{"content":"Structured sections: Description, Observations, Relations, References","context":null,"id":1132},{"content":"Relations use Obsidian wiki-links format [[EntityName]]","context":null,"id":1133},{"content":"Automatically generates index files by type, timeline, and project status","context":null,"id":1134},{"content":"Implementation approach: File generation, index generation service, update triggers, integration points","context":null,"id":1135},{"content":"Four-phase implementation plan: File Format, Index Generation, Testing, Launch","context":null,"id":1136},{"content":"Benefits: Leverage existing Obsidian skills, multiple knowledge views, rich visualization, local-first","context":null,"id":1137},{"content":"Target audience includes Obsidian users, AI power users, knowledge workers, researchers","context":null,"id":1138},{"content":"Includes security & privacy features for shared/hosted deployments with end-to-end encryption","context":null,"id":1139},{"content":"Implementation prioritizes core notebook interface before rich features and advanced capabilities","context":null,"id":1140}],"relations":[]}],"query":"Basic_Memory_Obsidian_Integration"}')
2024-12-09 21:35:44.650 | DEBUG    | __main__:handle_call_tool:269 - Tool search_nodes completed successfully
2024-12-09 21:35:49.914 | DEBUG    | __main__:handle_call_tool:260 - Handling tool call: create_relations with args: {'relations': [{'fromId': '20241210-basic_memory_obsidian_integration', 'toId': 'basic-memory', 'relationType': 'extends'}, {'fromId': '20241210-basic_memory_obsidian_integration', 'toId': 'markdown_format', 'relationType': 'enhances'}, {'fromId': '20241210-basic_memory_obsidian_integration', 'toId': 'DIY_Ethics', 'relationType': 'aligns_with'}]}
2024-12-09 21:35:49.916 | DEBUG    | basic_memory.repository:__init__:21 - Initialized EntityRepository for Entity
2024-12-09 21:35:49.916 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'name', 'entity_type', 'description', 'references', 'created_at', 'updated_at']
2024-12-09 21:35:49.916 | DEBUG    | basic_memory.repository.entity_repository:__init__:17 - Initialized EntityRepository
2024-12-09 21:35:49.916 | DEBUG    | basic_memory.repository:__init__:21 - Initialized ObservationRepository for Observation
2024-12-09 21:35:49.916 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'entity_id', 'content', 'created_at', 'context']
2024-12-09 21:35:49.916 | DEBUG    | basic_memory.repository:__init__:21 - Initialized RelationRepository for Relation
2024-12-09 21:35:49.916 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'from_id', 'to_id', 'relation_type', 'created_at', 'context']
2024-12-09 21:35:49.916 | DEBUG    | basic_memory.services.entity_service:__init__:23 - Initialized EntityService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-09 21:35:49.916 | DEBUG    | basic_memory.services.memory_service:__init__:30 - Initialized MemoryService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-09 21:35:49.916 | DEBUG    | __main__:handle_create_relations:141 - Creating relations: {'relations': [{'fromId': '20241210-basic_memory_obsidian_integration', 'toId': 'basic-memory', 'relationType': 'extends'}, {'fromId': '20241210-basic_memory_obsidian_integration', 'toId': 'markdown_format', 'relationType': 'enhances'}, {'fromId': '20241210-basic_memory_obsidian_integration', 'toId': 'DIY_Ethics', 'relationType': 'aligns_with'}]}
2024-12-09 21:35:49.916 | DEBUG    | __main__:handle_create_relations:143 - Creating 3 relations
2024-12-09 21:35:49.916 | DEBUG    | basic_memory.services.memory_service:create_relations:83 - Creating 3 relations
2024-12-09 21:35:49.916 | DEBUG    | basic_memory.services.memory_service:create_relations:87 - Processing relation: 20241210-basic_memory_obsidian_integration -> basic-memory
2024-12-09 21:35:49.917 | ERROR    | basic_memory.services.memory_service:create_relations:113 - Failed to create relation: from_id='20241210-basic_memory_obsidian_integration' to_id='basic-memory' relation_type='extends' context=None
Traceback (most recent call last):

  File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/mcp/server.py", line 327, in <module>
    asyncio.run(run_server())
    │       │   └ <function run_server at 0x1182113a0>
    │       └ <function run at 0x1075965c0>
    └ <module 'asyncio' from '/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/__init__.py'>

  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/runners.py", line 194, in run
    return runner.run(main)
           │      │   └ <coroutine object run_server at 0x118278540>
           │      └ <function Runner.run at 0x10762bec0>
           └ <asyncio.runners.Runner object at 0x118235e20>
  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<run_server() running at /Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/m...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x107629b20>
           │    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x118235e20>
  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/base_events.py", line 672, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0x107629a80>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/base_events.py", line 639, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x10762b880>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/base_events.py", line 1985, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x107597a60>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>
  File "/Users/phernandez/.pyenv/versions/3.12.2/lib/python3.12/asyncio/events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle Task.task_wakeup(<Future finished result=None>)>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle Task.task_wakeup(<Future finished result=None>)>

  File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/mcp/server.py", line 322, in run_server
    await server.run(read_stream, write_stream, options)
          │      │   │            │             └ InitializationOptions(server_name='basic-memory', server_version='1.1.0', capabilities=ServerCapabilities(experimental={}, lo...
          │      │   │            └ MemoryObjectSendStream(_state=MemoryObjectStreamState(max_buffer_size=0, buffer=deque([]), open_send_channels=1, open_receive...
          │      │   └ MemoryObjectReceiveStream(_state=MemoryObjectStreamState(max_buffer_size=0, buffer=deque([]), open_send_channels=1, open_rece...
          │      └ <function Server.run at 0x107474900>
          └ <__main__.MemoryServer object at 0x118235a90>

  File "/Users/phernandez/dev/basicmachines/basic-memory/.venv/lib/python3.12/site-packages/mcp/server/__init__.py", line 451, in run
    response = await handler(req)
                     │       └ CallToolRequest(method='tools/call', params=CallToolRequestParams(name='create_relations', arguments={'relations': [{'fromId'...
                     └ <function Server.call_tool.<locals>.decorator.<locals>.handler at 0x1182114e0>
  File "/Users/phernandez/dev/basicmachines/basic-memory/.venv/lib/python3.12/site-packages/mcp/server/__init__.py", line 349, in handler
    results = await func(req.params.name, (req.params.arguments or {}))
                    │    │   │      │      │   │      └ {'relations': [{'fromId': '20241210-basic_memory_obsidian_integration', 'toId': 'basic-memory', 'relationType': 'extends'}, {...
                    │    │   │      │      │   └ CallToolRequestParams(name='create_relations', arguments={'relations': [{'fromId': '20241210-basic_memory_obsidian_integratio...
                    │    │   │      │      └ CallToolRequest(method='tools/call', params=CallToolRequestParams(name='create_relations', arguments={'relations': [{'fromId'...
                    │    │   │      └ 'create_relations'
                    │    │   └ CallToolRequestParams(name='create_relations', arguments={'relations': [{'fromId': '20241210-basic_memory_obsidian_integratio...
                    │    └ CallToolRequest(method='tools/call', params=CallToolRequestParams(name='create_relations', arguments={'relations': [{'fromId'...
                    └ <function MemoryServer.register_handlers.<locals>.handle_call_tool at 0x1182118a0>

  File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/mcp/server.py", line 268, in handle_call_tool
    result = [await TOOL_HANDLERS[tool_name](service, arguments)]
                    │             │          │        └ {'relations': [{'fromId': '20241210-basic_memory_obsidian_integration', 'toId': 'basic-memory', 'relationType': 'extends'}, {...
                    │             │          └ <basic_memory.services.memory_service.MemoryService object at 0x1183c3350>
                    │             └ 'create_relations'
                    └ {'create_entities': <function handle_create_entities at 0x118211940>, 'search_nodes': <function handle_search_nodes at 0x1182...

  File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/mcp/server.py", line 146, in handle_create_relations
    created = await service.create_relations(input_args.relations)
                    │       │                │          └ [RelationIn(from_id='20241210-basic_memory_obsidian_integration', to_id='basic-memory', relation_type='extends', context=None...
                    │       │                └ CreateRelationsInput(relations=[RelationIn(from_id='20241210-basic_memory_obsidian_integration', to_id='basic-memory', relati...
                    │       └ <function MemoryService.create_relations at 0x118212d40>
                    └ <basic_memory.services.memory_service.MemoryService object at 0x1183c3350>

> File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/services/memory_service.py", line 91, in create_relations
    to_entity = await read_entity_file(self.entities_path, relation.to_id)
                      │                │    │              │        └ 'basic-memory'
                      │                │    │              └ RelationIn(from_id='20241210-basic_memory_obsidian_integration', to_id='basic-memory', relation_type='extends', context=None)
                      │                │    └ PosixPath('/Users/phernandez/.basic-memory/projects/default/entities')
                      │                └ <basic_memory.services.memory_service.MemoryService object at 0x1183c3350>
                      └ <function read_entity_file at 0x118210680>

  File "/Users/phernandez/dev/basicmachines/basic-memory/src/basic_memory/fileio.py", line 103, in read_entity_file
    raise EntityNotFoundError(f"Entity file not found: {entity_id}")
          │                                             └ 'basic-memory'
          └ <class 'basic_memory.fileio.EntityNotFoundError'>

basic_memory.fileio.EntityNotFoundError: Entity file not found: basic-memory
2024-12-09 21:35:49.918 | ERROR    | __main__:handle_call_tool:276 - Entity not found in create_relations: Entity file not found: basic-memory
2024-12-09 21:35:54.726 | DEBUG    | __main__:handle_call_tool:260 - Handling tool call: search_nodes with args: {'query': 'basic-memory'}
2024-12-09 21:35:54.728 | DEBUG    | basic_memory.repository:__init__:21 - Initialized EntityRepository for Entity
2024-12-09 21:35:54.728 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'name', 'entity_type', 'description', 'references', 'created_at', 'updated_at']
2024-12-09 21:35:54.728 | DEBUG    | basic_memory.repository.entity_repository:__init__:17 - Initialized EntityRepository
2024-12-09 21:35:54.728 | DEBUG    | basic_memory.repository:__init__:21 - Initialized ObservationRepository for Observation
2024-12-09 21:35:54.728 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'entity_id', 'content', 'created_at', 'context']
2024-12-09 21:35:54.728 | DEBUG    | basic_memory.repository:__init__:21 - Initialized RelationRepository for Relation
2024-12-09 21:35:54.728 | DEBUG    | basic_memory.repository:__init__:22 - Valid columns: ['id', 'from_id', 'to_id', 'relation_type', 'created_at', 'context']
2024-12-09 21:35:54.729 | DEBUG    | basic_memory.services.entity_service:__init__:23 - Initialized EntityService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-09 21:35:54.729 | DEBUG    | basic_memory.services.memory_service:__init__:30 - Initialized MemoryService with path: /Users/phernandez/.basic-memory/projects/default
2024-12-09 21:35:54.729 | DEBUG    | __main__:handle_search_nodes:89 - Searching nodes with query: basic-memory
2024-12-09 21:35:54.729 | DEBUG    | basic_memory.services.memory_service:search_nodes:173 - Searching nodes with query: basic-memory
2024-12-09 21:35:54.729 | DEBUG    | basic_memory.services.entity_service:search:27 - Searching entities with query: basic-memory
2024-12-09 21:35:54.729 | DEBUG    | basic_memory.repository.entity_repository:search:78 - Searching entities with query: basic-memory
2024-12-09 21:35:54.738 | DEBUG    | basic_memory.repository.entity_repository:search:95 - Found 31 matching entities
2024-12-09 21:35:54.738 | DEBUG    | basic_memory.services.entity_service:search:30 - Found 31 matches
2024-12-09 21:35:54.738 | DEBUG    | basic_memory.services.memory_service:search_nodes:176 - Found 31 matches for 'basic-memory'
2024-12-09 21:35:54.738 | DEBUG    | __main__:handle_search_nodes:92 - Found 31 matches for query 'basic-memory'
2024-12-09 21:35:54.738 | DEBUG    | __main__:create_response:51 - Creating MCP response from SearchNodesResponse
